ID,Major group,Family,Genus hybrid marker,Genus,Species hybrid marker,Species,Infraspecific rank,Infraspecific epithet,Authorship,Taxonomic status in TPL,Nomenclatural status from original data source,Confidence level,Source,Source id,IPNI id,Publication,Collation,Page,Date
kew-2417259,A,Brassicaceae,,Rorippa,×,"capillipes",,"","Simonk.",Unresolved,,L,WCSP (in review),555453,288634-1,"Enum. Fl. Transsilv.","72","","1887"
tro-100358568,A,Brassicaceae,,Rorippa,,"chubutica",,"","(O.E. Schulz) Mart.-Laborde",Accepted,,L,TRO,100358568,1019790-1,"Monogr. Syst. Bot. Missouri Bot. Gard.","1: 1245","1245","1999"
tro-4101588,A,Brassicaceae,,Rorippa,,"clandestina",,"","(Spreng.) J.F. Macbr.",Accepted,,M,TRO,4101588,222123-2,"Publ. Field Mus. Nat. Hist., Bot. Ser.","13(2/3): 965","965","1938"
tro-4104559,A,Brassicaceae,,Rorippa,,"clandestina",var.,"sodiroi","(O.E. Schulz) J.F. Macbr.",Accepted,,L,TRO,4104559,,"Publ. Field Mus. Nat. Hist., Bot. Ser.","13(3/2): 965","965","1938"
tro-50183444,A,Brassicaceae,,Rorippa,,"cochlearioides",,"","(Roth) Al-Shehbaz & Jonsell",Accepted,,M,TRO,50183444,1018352-1,"Novon","10(4): 344–345","344","2000"
kew-2417342,A,Brassicaceae,,Rorippa,,"coloradensis",,"","Stuckey",Accepted,,M,WCSP (in review),555536,222125-2,"Sida","4: 303","","1972"
tro-4101419,A,Brassicaceae,,Rorippa,,"columbiae",,"","(S. Watson) Howell",Accepted,,M,TRO,4101419,222126-2,"Fl. N.W. Amer.","1: 40","40","1897"
kew-2417343,A,Brassicaceae,,Rorippa,×,"complicata",,"","Nyár. & Prodán",Unresolved,,L,WCSP (in review),555537,,"Fl. Reipubl. Popul. Roman.","3: 643","","1955"
kew-2417353,A,Brassicaceae,,Rorippa,,"coxii",,"","(F.Phil. ex Phil.) L.E.Navas",Accepted,,M,WCSP (in review),555547,288728-1,"Fl. Cuenca de Santiago de Chile","2: 132","","1976"
kew-2417345,A,Brassicaceae,,Rorippa,,"cryptantha",,"","(A.Rich.) Robyns & Boutique",Accepted,,M,WCSP (in review),555539,288729-1,"in Fl. Congo Belge","2: 533","","1951"
tro-4100960,A,Brassicaceae,,Rorippa,,"crystallina",,"","Rollins",Accepted,,M,TRO,4100960,,"Rhodora","64(760): 326–327, pl. 1271","326","1962"
tro-4101420,A,Brassicaceae,,Rorippa,,"curvipes",,"","Greene",Accepted,,M,TRO,4101420,222128-2,"Pittonia","3(15A): 97","97","1896"
tro-4101423,A,Brassicaceae,,Rorippa,,"curvisiliqua",,"","(Hook.) Bessey ex Britton",Accepted,,M,TRO,4101423,222131-2,"Mem. Torrey Bot. Club","5(12): 169","169","1894"
tro-100357719,A,Brassicaceae,,Rorippa,,"cygnorum",,"","Keighery",Accepted,,M,TRO,100357719,77092622-1,"Nuovo Giorn. Lett., Sci.","18: 79","79","2008"
tro-100359142,A,Brassicaceae,,Rorippa,,"dictyosperma",,"","(Hook.) L.A. Johnst.",Accepted,,M,TRO,100359142,,"Contr. New South Wales Natl. Herb.","3: 97","97","1962"
tro-100357925,A,Brassicaceae,,Rorippa,,"dietrichiana",,"","Hewson",Accepted,,M,TRO,100357925,900818-1,"Fl. Arct.","8: 391","391","1982"
tro-100358811,A,Brassicaceae,,Rorippa,,"divaricata",,"","Garn.-Jones & Jonsell",Accepted,,M,TRO,100358811,945726-1,"Newslett. Midw. Coop. Conservation Program","26: 479","479","1988"
kew-2417393,A,Brassicaceae,,Rorippa,,"dubia",,"","(Pers.) H.Hara",Accepted,,M,WCSP (in review),555583,288735-1,"J. Jap. Bot.","30: 196","","1955"
kew-2905050,A,Brassicaceae,,Rorippa,,"edirnensis",,"","Yıld.",Unresolved,,L,WCSP (in review),1027506,,"Ot Sist. Bot. Dergisi","17: 51","","2010"
tro-4104564,A,Brassicaceae,,Rorippa,,"eggersii",,"","(O.E. Schulz) J.F. Macbr.",Accepted,,M,TRO,4104564,288736-1,"Publ. Field Mus. Nat. Hist., Bot. Ser.","13(2/3): 965","965","1938"
tro-4103129,A,Brassicaceae,,Rorippa,,"elata",,"","(Hook. f. & Thomson) Hand.-Mazz.",Accepted,,L,TRO,4103129,288737-1,"Symb. Sin.","7(2): 357–358","357","1931"
kew-2417268,A,Brassicaceae,,Rorippa,×,"erythrocaule",,"","Borbás ex Nyman",Unresolved,,L,WCSP (in review),555462,288641-1,"Consp. Fl. Eur.","Suppl. 2: 22","","1889"
tro-100359145,A,Brassicaceae,,Rorippa,,"eustylis",,"","(F. Mull.) L.A. Johnst.",Accepted,,L,TRO,100359145,,"Contr. New South Wales Natl. Herb.","3: 97","97","1962"
tro-4102036,A,Brassicaceae,,Rorippa,,"fluviatilis",,"","(E. Mey. ex Sond.) R.A. Dyer",Accepted,,M,TRO,4102036,288740-1,"Mem. Bot. Surv. S. Africa","17: 138","138","1937"
tro-4102037,A,Brassicaceae,,Rorippa,,"fluviatilis",var.,"caledonica","Marais",Accepted,,L,TRO,4102037,,"","","",""
tro-4100242,A,Brassicaceae,,Rorippa,,"gigantea",,"","Garn.-Jones",Accepted,,M,TRO,4100242,,"","","",""
tro-4104308,A,Brassicaceae,,Rorippa,,"globosa",,"","(Turcz. ex Fisch. & C.A. Mey.) Hayek",Accepted,,M,TRO,4104308,,"Beih. Bot. Centralbl.","27(1): 195","195","1911"
kew-2417244,A,Brassicaceae,,Rorippa,,"gmelinii",,"","Rouy & Foucaud",Unresolved,,L,WCSP (in review),555439,288643-1,"Fl. France","1: 195","","1895"
kew-2417374,A,Brassicaceae,,Rorippa,,"hayanica",,"","Maire",Accepted,,M,WCSP (in review),555566,288745-1,"Mém. Soc. Sci. Nat. Maroc","15: 4","","1927"
tro-4102205,A,Brassicaceae,,Rorippa,,"hilariana",,"","(Walp.) Cabrera",Accepted,,M,TRO,4102205,222140-2,"Man. Fl. Al. Buenos Aires","231","231","1953"
tro-100370044,A,Brassicaceae,,Rorippa,,"hispida",subsp.,"glabra","(O.E. Schulz) Greuter & R. Rankin",Unresolved,,L,TRO,100370044,77098021-1,"Fl. Rep. Cuba, Ser. A. Pl. Vasc.","15(4): 38","38","2009"
kew-2417378,A,Brassicaceae,,Rorippa,,"humifusa",,"","(Guill. & Perr.) Hiern",Accepted,,M,WCSP (in review),555570,288749-1,"Cat. Afr. Pl.","1: xxvi","","1896"
kew-2417247,A,Brassicaceae,,Rorippa,×,"hungaricum",,"","Borbás ex Nyman",Unresolved,,L,WCSP (in review),555442,288646-1,"Consp. Fl. Eur.","Suppl. 2: 22","","1889"
tro-100359010,A,Brassicaceae,,Rorippa,,"hybosperma",,"","(O.E. Schulz) Jonsell",Accepted,,M,TRO,100359010,945643-1,"Fl. Malesiana, Ser. 1, Spermatoph.","10: 559","559","1988"
tro-50288607,A,Brassicaceae,,Rorippa,,"icarica",,"","Rech. f.",Accepted,,M,TRO,50288607,,"","","",""
kew-2417289,A,Brassicaceae,,Rorippa,,"indica",,"","(L.) Hiern",Accepted,,M,WCSP (in review),555483,222144-2,"Cat. Afr. Pl.","1: xxvi","","1896"
tro-4101048,A,Brassicaceae,,Rorippa,,"insularis",,"","Jonsell",Accepted,,M,TRO,4101048,288756-1,"Svensk Bot. Tidskr.","68: 391","391","1974"
kew-2417295,A,Brassicaceae,,Rorippa,,"integrifolia",,"","Boulos",Accepted,,M,WCSP (in review),555489,288757-1,"Candollea","19: 210","","1964"
kew-2417297,A,Brassicaceae,,Rorippa,,"islandica",,"","(Oeder) Borbás",Accepted,,M,WCSP (in review),555491,288759-1,"Balaton Fl.","392","","1900"
kew-2871171,A,Brassicaceae,,Rorippa,,"islandica",subsp.,"dogadovae","(Tzvelev) Jonsell",Accepted,,L,WCSP (in review),997634,,"Symb. Bot. Upsal.","19: 156","","1968"
tro-50099120,A,Brassicaceae,,Rorippa,,"islandica",var.,"microcarpa","(Regel) Fernald",Accepted,,L,TRO,50099120,222155-2,"Rhodora","42(499): 271","271","1940"
kew-2417243,A,Brassicaceae,,Rorippa,,"kerneri",,"","Menyh.",Accepted,,M,WCSP (in review),555438,288650-1,"Kal. Vid. Növén.","39","","1877"
kew-2417252,A,Brassicaceae,,Rorippa,×,"kullodensis",,"","Prodán",Unresolved,,L,WCSP (in review),555446,,"Magyar Bot. Lapok","12: 125","","1913"
tro-100359011,A,Brassicaceae,,Rorippa,,"kurdica",,"","(Boiss. & Hausskn.) Hedge",Accepted,,M,TRO,100359011,288760-1,"Fl. Hupeh.","57: 217","217","1968"
kew-2417290,A,Brassicaceae,,Rorippa,,"laciniata",,"","(O.E.Schulz) L.A.S.Johnson",Accepted,,M,WCSP (in review),555484,288761-1,"Contr. New South Wales Natl. Herb.","3: 97","","1962"
kew-2417283,A,Brassicaceae,,Rorippa,×,"laeta",,"","Nyár. & Prodán",Unresolved,,L,WCSP (in review),555477,,"Fl. Reipubl. Popul. Roman.","3: 642","","1955"
tro-4101052,A,Brassicaceae,,Rorippa,,"laurentii",,"","Jonsell",Accepted,,M,TRO,4101052,288763-1,"Bot. Not.","132: 532","532","1979"
kew-2417253,A,Brassicaceae,,Rorippa,,"lippizensis",,"","(Wulfen) Rchb.",Accepted,,M,WCSP (in review),555447,288652-1,"Icon. Fl. Germ. Helv.","12: 15","","1850"
kew-2417287,A,Brassicaceae,,Rorippa,,"madagascariensis",,"","(DC.) H.Hara",Accepted,,M,WCSP (in review),555481,288765-1,"J. Jap. Bot.","30: 198","","1955"
tro-4104555,A,Brassicaceae,,Rorippa,,"mandonii",,"","(E. Fourn.) Mart.-Laborde",Accepted,,M,TRO,4104555,284416-2,"Parodiana","3(2): 288","288","1985"
tro-50213271,A,Brassicaceae,,Rorippa,,"megasperma",,"","Stuckey",Accepted,,M,TRO,50213271,222159-2,"Sida","4(4): 336–337, f. 6, map 10","336","1972"
kew-2417255,A,Brassicaceae,,Rorippa,×,"menyharthiana",,"","Borbás",Unresolved,,L,WCSP (in review),555449,288654-1,"Oesterr. Bot. Z.","29: 246","","1879"
kew-2417282,A,Brassicaceae,,Rorippa,,"mexicana",,"","(Moc., Sessé & Cerv. ex DC.) Standl. & Steyerm.",Accepted,,M,WCSP (in review),555476,222160-2,"Publ. Field Mus. Nat. Hist., Bot. Ser.","23: 54","","1944"
kew-2417304,A,Brassicaceae,,Rorippa,,"micrantha",,"","(Roth) Jonsell",Accepted,,M,WCSP (in review),555498,288768-1,"Svensk Bot. Tidskr.","68: 384","","1974"
kew-2417256,A,Brassicaceae,,Rorippa,,"microcarpa",,"","Rouy & Foucaud",Unresolved,,L,WCSP (in review),555450,288655-1,"Fl. France","1: 198","","1895"
tro-4101433,A,Brassicaceae,,Rorippa,,"microtitis",,"","(B.L. Rob.) Rollins",Accepted,,M,TRO,4101433,222161-2,"Rhodora","59(699): 71","71","1957"
tro-4101038,A,Brassicaceae,,Rorippa,,"millefolia",,"","(Baker) Jonsell",Accepted,,M,TRO,4101038,288774-1,"Svensk Bot. Tidskr.","68: 383","383","1974"
kew-2417209,A,Brassicaceae,,Rorippa,,"morisonii",,"","Beck",Unresolved,,L,WCSP (in review),555404,,"Fl. Nieder-Österreich","2(1): 465","","1892"
kew-2417330,A,Brassicaceae,,Rorippa,,"munbyana",,"","(Boiss.) Maire",Unresolved,,L,WCSP (in review),555524,288776-1,"Mém. Soc. Sci. Nat. Maroc","15: 4","","1927"
kew-2415949,A,Brassicaceae,,Rorippa,×,"murriana",,"","(Zschacke) Soó",Unresolved,,L,WCSP (in review),554227,288777-1,"Acta Bot. Acad. Sci. Hung.","13: 305","","1967"
tro-4101590,A,Brassicaceae,,Rorippa,,"nana",,"","(Schltdl.) J.F. Macbr.",Accepted,,M,TRO,4101590,222164-2,"Publ. Field Mus. Nat. Hist., Bot. Ser.","13(2/3): 965","965","1938"
tro-50120991,A,Brassicaceae,,Rorippa,,"nasturtium-aquaticum",var.,"sterilis","(Airy Shaw) B. Boivin",Unresolved,,L,TRO,50120991,,"Naturaliste Canad.","93(5): 645","645","1966"
kew-2417165,A,Brassicaceae,,Rorippa,×,"neilreichii",,"","Beck",Unresolved,,L,WCSP (in review),555361,,"Fl. Nieder-Österreich","2(1): 465","","1892"
tro-100357929,A,Brassicaceae,,Rorippa,,"neocaledonica",,"","Jonsell",Accepted,,M,TRO,100357929,986936-1,"Bull. Mus. Natl. Hist. Nat., Sér. 4, Misc.","17: 177","177","1995"
kew-2417166,A,Brassicaceae,,Rorippa,×,"neogradensis",,"","Borbás ex Nyman",Unresolved,,L,WCSP (in review),555362,288662-1,"Consp. Fl. Eur.","Suppl. 2: 22","","1889"
tro-50256778,A,Brassicaceae,,Rorippa,,"nikkoensis",,"","H. Hara",Accepted,,M,TRO,50256778,288780-1,"J. Jap. Bot.","12(5): 338","338","1936"
tro-4102048,A,Brassicaceae,,Rorippa,,"nudiuscula",,"","Thell.",Accepted,,M,TRO,4102048,,"","","",""
kew-2417162,A,Brassicaceae,,Rorippa,×,"oslawiensis",,"","Zapał.",Unresolved,,L,WCSP (in review),555358,288667-1,"Rozpr. Wydz. Mat.-Przyr. Akad. Umiejetn., Dzia? B, Nauki Biol.","12: 347","","1912"
kew-2417173,A,Brassicaceae,,Rorippa,,"palustris",,"","(L.) Besser",Accepted,,M,WCSP (in review),555370,,"Enum. Pl. Volh.","27","","1821"
tro-4101436,A,Brassicaceae,,Rorippa,,"palustris",var.,"cernua","(Nutt. ex Torr. & A. Gray) Stuckey",Accepted,,L,TRO,4101436,222173-2,"Sida","4(4): 364","364","1972"
tro-4101442,A,Brassicaceae,,Rorippa,,"palustris",var.,"clavata","(Rydb.) Stuckey",Accepted,,L,TRO,4101442,222174-2,"Sida","4(4): 358","358","1972"
tro-4101437,A,Brassicaceae,,Rorippa,,"palustris",var.,"dictyota","(Greene) Stuckey",Accepted,,L,TRO,4101437,222175-2,"Sida","4(4): 360","360","1972"
tro-4101434,A,Brassicaceae,,Rorippa,,"palustris",var.,"williamsii","(Britton) Hultén",Accepted,,L,TRO,4101434,,"Fl. Alaska Yukon","5: 828","828","1945"
tro-100359012,A,Brassicaceae,,Rorippa,,"peekelii",,"","(O.E. Schulz) P. Royen",Accepted,,M,TRO,100359012,911254-1,"Addit. Fl. Canariensem","3: 2032","2032","1982"
kew-2417176,A,Brassicaceae,,Rorippa,×,"petiolata",,"","Żmuda",Unresolved,,L,WCSP (in review),555373,288672-1,"Spraw. Akad. Umiejetn. Krakow.","53-54: 59","","1920"
kew-2430577,A,Brassicaceae,,Rorippa,,"philippiana",,"","Macloskie",Accepted,,M,WCSP (in review),568547,297914-2,"Rep. Princeton Univ. Exped. Patagonia, Botany","8: 434","","1905"
tro-50213273,A,Brassicaceae,,Rorippa,,"pinnata",,"","(Sessé & Moc.) Rollins",Accepted,,L,TRO,50213273,222187-2,"Rhodora","62(733): 18","18","1960"
tro-100357930,A,Brassicaceae,,Rorippa,×,"podolica",,"","Zapal.",Accepted,,M,TRO,100357930,,"Rozpr. Wydz. Mat.-Przyr. Akad. Umiejetn., Dzial B, Nauki Biol.","12: 346","346","1912"
kew-2417291,A,Brassicaceae,,Rorippa,,"portoricensis",,"","(Spreng.) Stehlé",Accepted,,M,WCSP (in review),555485,222189-2,"Rev. Int. Bot. Appl. Agric. Trop.","26: 103","","1946"
tro-100370045,A,Brassicaceae,,Rorippa,,"portoricensis",subsp.,"pumilum","(O.E. Schulz) Greuter & R. Rankin",Accepted,,L,TRO,100370045,77098020-1,"Fl. Rep. Cuba, Ser. A. Pl. Vasc.","15(4): 34","34","2009"
kew-2417148,A,Brassicaceae,,Rorippa,,"prolifera",,"","(Heuff.) Neilr.",Accepted,,M,WCSP (in review),555345,,"Aufz. Ungarn Slavon. Fefässpfl.","263","","1866"
tro-4101444,A,Brassicaceae,,Rorippa,,"prostrata",,"","Schinz & Thell.",Accepted,,M,TRO,4101444,,"","","",""
kew-2417150,A,Brassicaceae,,Rorippa,,"pyrenaica",,"","(All.) Rchb.",Accepted,,M,WCSP (in review),555347,,"Icon. Fl. Germ. Helv.","1: 15","","1837"
tro-4101445,A,Brassicaceae,,Rorippa,,"ramosa",,"","Rollins",Accepted,,M,TRO,4101445,,"Rhodora","63(745): 4–6, f. A–C","4","1961"
kew-2417151,A,Brassicaceae,,Rorippa,,"reichenbachii",,"","Simonk.",Unresolved,,L,WCSP (in review),555348,288680-1,"Enum. Fl. Transsilv.","72","","1887"
tro-4101594,A,Brassicaceae,,Rorippa,,"sarmentosa",,"","(Soland. ex Forst.) J.F. Macbr.",Accepted,,M,TRO,4101594,288788-1,"Publ. Field Mus. Nat. Hist., Bot. Ser.","13(2/3): 966","966","1938"
tro-100359013,A,Brassicaceae,,Rorippa,,"schlechteri",,"","(O.E. Schulz) P. Royen",Accepted,,M,TRO,100359013,911255-1,"Addit. Fl. Canariensem","3: 2031","2031","1982"
kew-2417017,A,Brassicaceae,,Rorippa,×,"schwimmeri",,"","Murr",Unresolved,,L,WCSP (in review),555214,288789-1,"Neue Übers. Bl.-Pfl. Voralberg","129","","1923"
kew-2417018,A,Brassicaceae,,Rorippa,,"sikokiana",,"","(Franch. & Sav.) Hatus.",Unresolved,,L,WCSP (in review),555215,288790-1,"J. Nat. Hist. Soc. Fukuoka","2: 32","","1936"
tro-50094886,A,Brassicaceae,,Rorippa,,"sinapis",,"","(Burm. f.) Ohwi & H. Hara",Accepted,,M,TRO,50094886,288791-1,"J. Jap. Bot.","12(12): 899","899","1936"
tro-4101447,A,Brassicaceae,,Rorippa,,"sinuata",,"","(Nutt.) Hitchc.",Accepted,,M,TRO,4101447,222195-2,"Key Spring Fl. Manhattan","18","18","1894"
tro-100357931,A,Brassicaceae,,Rorippa,×,"sodalis",,"","Zapal.",Accepted,,M,TRO,100357931,,"Rozpr. Wydz. Mat.-Przyr. Akad. Umiejetn., Dzial B, Nauki Biol.","12: 347","347","1912"
tro-100357932,A,Brassicaceae,,Rorippa,,"spasskajae",,"","V.I. Dorof.",Accepted,,M,TRO,100357932,1009408-1,"Bot. Stud.","83: 102","102","1998"
tro-4101448,A,Brassicaceae,,Rorippa,,"sphaerocarpa",,"","(A. Gray) Britton",Accepted,,M,TRO,4101448,222197-2,"Mem. Torrey Bot. Club","5(12): 170","170","1894"
tro-100357933,A,Brassicaceae,,Rorippa,×,"stenophylla",,"","Borbás ex Nyman",Accepted,,M,TRO,100357933,288689-1,"Consp. Fl. Eur.","1: 22","22","1889"
kew-2417177,A,Brassicaceae,,Rorippa,×,"subglobosa",,"","Borbás",Unresolved,,L,WCSP (in review),555374,288691-1,"Consp. Fl. Eur.","Suppl. 2: 22","","1889"
tro-4101449,A,Brassicaceae,,Rorippa,,"subumbellata",,"","Rollins",Accepted,,M,TRO,4101449,222198-2,"Contr. Dudley Herb.","3(5): 177–178, pl. 46, f. 2","177","1941"
kew-2417195,A,Brassicaceae,,Rorippa,,"sylvestris",,"","(L.) Besser",Accepted,,M,WCSP (in review),555390,,"Enum. Pl. Volh.","27","","1821"
tro-50004539,A,Brassicaceae,,Rorippa,,"syrata",,"","Nutt.",Unresolved,,L,TRO,50004539,,"","","",""
kew-2430580,A,Brassicaceae,,Rorippa,,"tanacetifolia",,"","(Hook. & Arn.) A.Heller",Unresolved,,L,WCSP (in review),568550,222200-2,"Contr. Herb. Franklin Marshall Coll.","1: 40","","1895"
tro-4102799,A,Brassicaceae,,Rorippa,,"tenerrima",,"","Greene",Accepted,,M,TRO,4102799,222201-2,"Erythea","3(3): 46","46","1895"
tro-4102938,A,Brassicaceae,,Rorippa,,"teres",,"","(Michx.) Stuckey",Accepted,,M,TRO,4102938,222202-2,"Sida","2(6): 409","409","1966"
kew-2417194,A,Brassicaceae,,Rorippa,,"turczaninowii",,"","Simonk.",Unresolved,,L,WCSP (in review),555389,288700-1,"Magyar Növényt. Lapok","2: 147","","1878"
kew-2417204,A,Brassicaceae,,Rorippa,,"uliginosa",,"","Simonk.",Unresolved,,L,WCSP (in review),555399,288701-1,"Magyar Növényt. Lapok","2: 147","","1878"
tro-100359014,A,Brassicaceae,,Rorippa,,"valdes-bermejoi",,"","(Castrov.) Mart.-Laborde & Castrov.",Accepted,,M,TRO,100359014,969613-1,"Anales IV Congr. Latinamer. Bot.","50: 274","274","1992"
tro-50094887,A,Brassicaceae,,Rorippa,,"ventanensis",,"","Boelcke",Accepted,,M,TRO,50094887,,"","","",""
kew-2417206,A,Brassicaceae,,Rorippa,×,"viaria",,"","Zapał.",Unresolved,,L,WCSP (in review),555401,288703-1,"Rozpr. Wydz. Mat.-Przyr. Akad. Umiejetn., Dzia? B, Nauki Biol.","12: 346","","1912"
kew-2417187,A,Brassicaceae,,Rorippa,×,"wislokiensis",,"","Zapał.",Unresolved,,L,WCSP (in review),555384,288706-1,"Rozpr. Wydz. Mat.-Przyr. Akad. Umiejetn., Dzia? B, Nauki Biol.","12: 348","","1912"
tro-100357934,A,Brassicaceae,,Rytidocarpus,,"moricandioides",,"","Coss.",Accepted,,M,TRO,100357934,,"Iconogr. Pl. As. Orient.","1: 100","100","1889"
tro-4100605,A,Brassicaceae,,Sameraria,,"armena",,"","(L.) Desv.",Accepted,,M,TRO,4100605,,"","","",""
tro-4104322,A,Brassicaceae,,Sameraria,,"boissierana",,"","Nabiev",Accepted,,M,TRO,4104322,,"","","",""
tro-4104323,A,Brassicaceae,,Sameraria,,"bullata",,"","B. Fedtsch.",Accepted,,M,TRO,4104323,,"","","",""
tro-4104325,A,Brassicaceae,,Sameraria,,"cardiocarpa",,"","Trautv.",Accepted,,M,TRO,4104325,288809-1,"Trudy Imp. S.-Peterburgsk. Bot. Sada","1: 31","31","1871"
tro-4103222,A,Brassicaceae,,Sameraria,,"elegans",,"","Boiss.",Accepted,,M,TRO,4103222,288812-1,"Fl. Orient.","1: 375","375","1867"
tro-4104327,A,Brassicaceae,,Sameraria,,"glastifolia",,"","Boiss.",Accepted,,M,TRO,4104327,,"","","",""
tro-4100606,A,Brassicaceae,,Sameraria,,"nummularia",,"","Bornm.",Accepted,,M,TRO,4100606,,"","","",""
tro-4104330,A,Brassicaceae,,Sameraria,,"odontogera",,"","Bordz.",Accepted,,M,TRO,4104330,,"","","",""
kew-2475803,A,Brassicaceae,,Sameraria,,"platyptera",,"","Bornm.",Unresolved,,L,WCSP (in review),612717,288821-1,"Beih. Bot. Centralbl.","27(2): 308","","1910"
tro-100357940,A,Brassicaceae,,Sameraria,,"stenophylla",,"","Rech. f. & Köie",Accepted,,M,TRO,100357940,,"","91(n.s. 7): 3","3","1954"
tro-4100248,A,Brassicaceae,,Sameraria,,"stylophora",,"","Boiss.",Accepted,,M,TRO,4100248,,"","","",""
tro-50292628,A,Brassicaceae,,Sandbergia,,"perplexa",,"","(L.F. Hend.) Al-Shehbaz",Accepted,,M,TRO,50292628,77091172-1,"Harvard Pap. Bot.","12(2): 426","426","2007"
tro-4100961,A,Brassicaceae,,Sarcodraba,,"andina",,"","O.E. Schulz",Accepted,,M,TRO,4100961,227701-2,"Notizbl. Bot. Gart. Berlin-Dahlem","10: 563","563","1929"
tro-100358700,A,Brassicaceae,,Sarcodraba,,"dusenii",,"","(O.E. Schulz) Al-Shehbaz",Accepted,,L,TRO,100358700,77086171-1,"Darwiniana","44: 360","360","2006"
tro-100358887,A,Brassicaceae,,Sarcodraba,,"karraikensis",,"","Gilg & Muschl.",Accepted,,M,TRO,100358887,227703-2,"Bot. Jahresber. (Just)","42: 469","469","1909"
tro-4100963,A,Brassicaceae,,Sarcodraba,,"subterranea",,"","O.E. Schulz",Accepted,,M,TRO,4100963,,"","","",""
kew-2475906,A,Brassicaceae,,Savignya,,"parviflora",,"","(Delile) Webb",Accepted,,M,WCSP (in review),612820,288834-1,"Fragm. Fl. Aethiop.-Aegypt.","14","","1854"
tro-4100249,A,Brassicaceae,,Savignya,,"parviflora",,"","Webb.",Unresolved,,L,TRO,4100249,,"","","",""
tro-100359030,A,Brassicaceae,,Savignya,,"parviflora",subsp.,"longistyla","(Boiss. & Reut.) Maire",Accepted,,L,TRO,100359030,,"Bull. Soc. Bot. France","20: 172","172","1929"
tro-100358960,A,Brassicaceae,,Scambopus,,"curvipes",,"","(F. Mull.) O.E. Schulz",Accepted,,M,TRO,100358960,288835-1,"Opred. Viss. Rast. Baskirsk. ASSR","IV–105(86): 260","260","1924"
kew-2475837,A,Brassicaceae,,Schimpera,,"arabica",,"","Hochst. & Steud.",Accepted,,M,WCSP (in review),612751,288837-1,"Nomencl. Bot.","ed. 2, 2: 530","","1841"
kew-2475835,A,Brassicaceae,,Schivereckia,,"doerfleri",,"","(Wettst.) Bornm.",Accepted,,M,WCSP (in review),612749,288842-1,"Repert. Spec. Nov. Regni Veg.","17: 36","","1921"
tro-100358900,A,Brassicaceae,,Schivereckia,,"hyperborea",,"","(L.) Berkut.",Accepted,,M,TRO,100358900,986661-1,"Landw. Forsch.","27(2): 1120","1120","1995"
kew-2475747,A,Brassicaceae,,Schivereckia,,"podolica",,"","(Besser) Andrz. ex DC.",Accepted,,M,WCSP (in review),612661,288848-1,"Syst. Nat.","2: 300","","1821"
tro-50157065,A,Brassicaceae,,Schizopetalon,,"arcuatum",,"","Al-Shehbaz",Accepted,,M,TRO,50157065,,"Harvard Pap. Bot.","1(1): 89, f. 2c, 3e–f, 4b, 7, 12","89","1989"
kew-2491013,A,Brassicaceae,,Schizopetalon,,"bipinnatifidum",,"","Phil.",Accepted,,M,WCSP (in review),627732,229482-2,"Anales Univ. Chile","81: 192","","1892"
kew-2475753,A,Brassicaceae,,Schizopetalon,,"biseriatum",,"","Phil.",Accepted,,M,WCSP (in review),612667,229483-2,"Anales Univ. Chile","81: 192","","1892"
tro-50157070,A,Brassicaceae,,Schizopetalon,,"brachycarpum",,"","Al-Shehbaz",Accepted,,M,TRO,50157070,284713-2,"Harvard Pap. Bot.","1(1): 38–39, f. 2f, 3k, 7, 13","38","1989"
kew-2491014,A,Brassicaceae,,Schizopetalon,,"brogniartii",,"","Reiche",Unresolved,,L,WCSP (in review),627733,229484-2,"Anales Univ. Chile","90: 138","","1895"
tro-50157072,A,Brassicaceae,,Schizopetalon,,"corymbosum",,"","Al-Shehbaz",Accepted,,M,TRO,50157072,284714-2,"Harvard Pap. Bot.","1(1): 41–43, f. 2i, 3r–s, 7, 14","41","1989"
kew-2475756,A,Brassicaceae,,Schizopetalon,,"dentatum",,"","(Barnéoud) Gilg & Muschl.",Accepted,,M,WCSP (in review),612670,229485-2,"Bot. Jahrb. Syst.","42: 465","","1909"
kew-2475750,A,Brassicaceae,,Schizopetalon,,"maipoanum",,"","Ravenna",Unresolved,,L,WCSP (in review),612664,284715-2,"Onira","1: 32","","1988"
tro-4100966,A,Brassicaceae,,Schizopetalon,,"maritimum",,"","Barnéoud",Accepted,,M,TRO,4100966,,"Ann. Sci. Nat., Bot., sér. 3,","3: 168","168","1845"
tro-4100967,A,Brassicaceae,,Schizopetalon,,"multifida",,"","Barnéoud",Unresolved,,L,TRO,4100967,,"","","",""
kew-2491016,A,Brassicaceae,,Schizopetalon,,"rupestre",,"","Reiche",Accepted,,M,WCSP (in review),627735,229488-2,"Anales Univ. Chile","90: 139","","1895"
kew-2491018,A,Brassicaceae,,Schizopetalon,,"tenuifolium",,"","Phil.",Accepted,,M,WCSP (in review),627737,284717-2,"Anales Univ. Chile","81: 191","","1892"
tro-4102399,A,Brassicaceae,,Schizopetalon,,"walkeri",,"","Sims",Accepted,,M,TRO,4102399,288858-1,"Bot. Mag.","50: pl. 2379","pl. 2379","1823"
kew-2475742,A,Brassicaceae,,Schizopetalum,,"bipinnatifidum",,"","Phil.",Unresolved,,L,WCSP (in review),612656,288859-1,"Anales Univ. Chile","81: 192","","1892"
