ID,Major group,Family,Genus hybrid marker,Genus,Species hybrid marker,Species,Infraspecific rank,Infraspecific epithet,Authorship,Taxonomic status in TPL,Nomenclatural status from original data source,Confidence level,Source,Source id,IPNI id,Publication,Collation,Page,Date
kew-2606776,A,Papaveraceae,,Corydalis,,"mediterranea",,"","Z.Y.Su & Lidén",Accepted,,M,WCSP (in review),739820,77090090-1,"Novon","17: 490","","2007"
kew-2738979,A,Papaveraceae,,Corydalis,,"megacalyx",,"","Ludlow & Stearn",Accepted,,M,WCSP (in review),869255,672361-1,"Bull. Brit. Mus. (Nat. Hist.) Bot.","5(2): 58","","1975"
kew-2738980,A,Papaveraceae,,Corydalis,,"megalantha",,"","C.Y.Wu",Accepted,,M,WCSP (in review),869256,903955-1,"Acta Bot. Yunnan.","6: 250","","1984"
kew-2738982,A,Papaveraceae,,Corydalis,,"megalosperma",,"","Z.Y.Su",Accepted,,M,WCSP (in review),869258,998668-1,"Acta Bot. Yunnan.","19: 230","","1997"
kew-2738983,A,Papaveraceae,,Corydalis,,"meifolia",,"","Wall.",Accepted,,M,WCSP (in review),869259,672362-1,"Tent. Fl. Napal.","55","","1826"
kew-2738988,A,Papaveraceae,,Corydalis,,"melanochlora",,"","Maxim.",Accepted,,M,WCSP (in review),869264,672363-1,"Bull. Acad. Imp. Sci. Saint-Pétersbourg","III, 24: 26","","1878"
kew-2738990,A,Papaveraceae,,Corydalis,,"micrantha",,"","(Engelm. ex A.Gray) A.Gray ex Coult.",Accepted,,M,WCSP (in review),869266,,"Bot. Gaz.","11: 189","","1886"
kew-2738991,A,Papaveraceae,,Corydalis,,"micrantha",subsp.,"australis","(Chapm.) G.B.Ownbey",Accepted,,L,WCSP (in review),869267,66397-2,"Ann. Missouri Bot. Gard.","34: 222","","1947"
kew-2738996,A,Papaveraceae,,Corydalis,,"micrantha",subsp.,"texensis","G.B.Ownbey",Accepted,,L,WCSP (in review),869272,66403-2,"Ann. Missouri Bot. Gard.","34: 225","","1947"
kew-2606777,A,Papaveraceae,,Corydalis,,"microflora",,"","(C.Y.Wu & H.Chuang) Z.Y.Su & Lidén",Accepted,,M,WCSP (in review),739821,77090056-1,"Novon","17: 484","","2007"
kew-2738998,A,Papaveraceae,,Corydalis,,"microphylla",,"","Michajlova",Accepted,,M,WCSP (in review),869274,899541-1,"Novosti Sist. Vyssh. Rast.","19: 87","","1982"
kew-2738999,A,Papaveraceae,,Corydalis,,"micropoda",,"","Franch.",Accepted,,M,WCSP (in review),869275,,"Pl. David.","1: 29","","1883"
kew-2895874,A,Papaveraceae,,Corydalis,,"microsperma",,"","Lidén",Accepted,,M,WCSP (in review),1018760,77097551-1,"in Fl. China","7: 363","","2008"
kew-2739000,A,Papaveraceae,,Corydalis,,"mienningensis",,"","Z.Y.Wu",Accepted,,M,WCSP (in review),869276,959205-1,"Acta Bot. Yunnan.","13: 128","","1991"
kew-2606778,A,Papaveraceae,,Corydalis,,"milarepa",,"","Lidén & Z.Y.Su",Accepted,,M,WCSP (in review),739822,77090043-1,"Novon","17: 481","","2007"
kew-2739001,A,Papaveraceae,,Corydalis,,"mildbraedii",,"","Fedde",Unresolved,,L,WCSP (in review),869277,672367-1,"Repert. Spec. Nov. Regni Veg.","8: 512","","1910"
kew-2739002,A,Papaveraceae,,Corydalis,,"minutiflora",,"","C.Y.Wu",Accepted,,M,WCSP (in review),869278,903956-1,"Acta Bot. Yunnan.","6: 243","","1984"
kew-2739003,A,Papaveraceae,,Corydalis,,"mira",,"","(Batalin) C.Y.Wu & H.Chuang",Unresolved,,L,WCSP (in review),869279,963774-1,"Acta Bot. Yunnan.","14: 141","","1992"
kew-2604048,A,Papaveraceae,,Corydalis,,"misandra",,"","B.U.Oh",Accepted,,M,WCSP (in review),737281,,"Korean J. Pl. Taxon.","36: 138","","2006"
kew-2739006,A,Papaveraceae,,Corydalis,,"monilifera",,"","Fedde",Unresolved,,L,WCSP (in review),869282,66405-2,"Repert. Spec. Nov. Regni Veg.","10: 417","","1912"
kew-2739009,A,Papaveraceae,,Corydalis,,"moorcroftiana",,"","Wall. ex Hook.f. & Thomson",Unresolved,,L,WCSP (in review),869285,60442271-2,"Fl. Ind.","1: 266","","1855"
kew-2739010,A,Papaveraceae,,Corydalis,,"moupinensis",,"","Franch.",Accepted,,M,WCSP (in review),869286,672373-1,"Nouv. Arch. Mus. Hist. Nat.","II, 8: 198","","1885 publ. 1886"
kew-2739011,A,Papaveraceae,,Corydalis,,"mucronata",,"","Franch.",Accepted,,M,WCSP (in review),869287,672374-1,"Nouv. Arch. Mus. Hist. Nat.","II, 8: 197","","1885 publ. 1886"
kew-2739012,A,Papaveraceae,,Corydalis,,"mucronifera",,"","Maxim.",Accepted,,M,WCSP (in review),869288,,"Fl. Tangut.","51","","1889"
kew-2606779,A,Papaveraceae,,Corydalis,,"mucronipetala",,"","(C.Y.Wu & H.Chuang) Lidén & Z.Y.Su",Accepted,,M,WCSP (in review),739823,77090057-1,"Novon","17: 485","","2007"
kew-2739013,A,Papaveraceae,,Corydalis,,"muliensis",,"","C.Y.Wu & Z.Y.Su",Accepted,,M,WCSP (in review),869289,930915-1,"Acta Bot. Yunnan.","8: 411","","1986"
kew-2739014,A,Papaveraceae,,Corydalis,,"multiflora",,"","Michajlova",Accepted,,M,WCSP (in review),869290,899542-1,"Novosti Sist. Vyssh. Rast.","19: 100","","1982"
kew-2739015,A,Papaveraceae,,Corydalis,,"multisecta",,"","C.Y.Wu & H.Chuang",Accepted,,M,WCSP (in review),869291,903957-1,"Acta Bot. Yunnan.","6: 241","","1984"
kew-2739017,A,Papaveraceae,,Corydalis,,"muscoides",,"","Honda",Unresolved,,L,WCSP (in review),869293,672377-1,"J. Jap. Bot.","24: 28","","1949"
kew-2895875,A,Papaveraceae,,Corydalis,,"myriophylla",,"","Lidén",Accepted,,M,WCSP (in review),1018761,77097583-1,"in Fl. China","7: 397","","2008"
kew-2739018,A,Papaveraceae,,Corydalis,,"nakaii",,"","Ishid.",Accepted,,M,WCSP (in review),869294,672378-1,"J. Chosen Nat. Hist. Soc.","6: 91","","1928"
kew-2739019,A,Papaveraceae,,Corydalis,,"namdoensis",,"","B.U.Oh & J.G.Kim",Accepted,,M,WCSP (in review),869295,,"Korean J. Pl. Taxon.","34: 266","","2004"
kew-2739020,A,Papaveraceae,,Corydalis,,"nana",,"","Royle",Accepted,,M,WCSP (in review),869296,672379-1,"Ill. Bot. Himal. Mts.","68","","1834"
kew-2895876,A,Papaveraceae,,Corydalis,,"nanwutaishanensis",,"","Z.Y.Su & Lidén",Accepted,,M,WCSP (in review),1018762,77097566-1,"in Fl. China","7: 412","","2008"
kew-2739022,A,Papaveraceae,,Corydalis,,"napuligera",,"","C.Y.Wu",Accepted,,M,WCSP (in review),869298,903958-1,"Acta Bot. Yunnan.","6: 240","","1984"
kew-2606780,A,Papaveraceae,,Corydalis,,"nematopoda",,"","Lidén & Z.Y.Su",Accepted,,M,WCSP (in review),739824,77090096-1,"Novon","17: 494","","2007"
kew-2739024,A,Papaveraceae,,Corydalis,,"nemoralis",,"","C.Y.Wu & H.Chuang",Accepted,,M,WCSP (in review),869300,901775-1,"Acta Bot. Yunnan.","5: 254","","1983"
kew-2739026,A,Papaveraceae,,Corydalis,×,"neumanii",,"","Fedde",Unresolved,,L,WCSP (in review),869302,672382-1,"Repert. Spec. Nov. Regni Veg.","16: 52","","1919"
kew-2739028,A,Papaveraceae,,Corydalis,,"nigroapiculata",,"","C.Y.Wu",Accepted,,M,WCSP (in review),869304,901776-1,"Acta Bot. Yunnan.","5: 246","","1983"
kew-2739031,A,Papaveraceae,,Corydalis,,"nobilis",,"","(L.) Pers.",Accepted,,M,WCSP (in review),869307,672385-1,"Syn. Pl.","2: 269","","1806"
kew-2606781,A,Papaveraceae,,Corydalis,,"nubicola",,"","Z.Y.Su & Lidén",Accepted,,M,WCSP (in review),739825,77090091-1,"Novon","17: 490","","2007"
kew-2739032,A,Papaveraceae,,Corydalis,,"nudicaulis",,"","Regel",Accepted,,M,WCSP (in review),869308,672387-1,"Trudy Imp. S.-Peterburgsk. Bot. Sada","8: 695","","1884"
kew-2739033,A,Papaveraceae,,Corydalis,,"ochotensis",,"","Turcz.",Accepted,,M,WCSP (in review),869309,672388-1,"Bull. Soc. Imp. Naturalistes Moscou","13: 62","","1840"
kew-2739039,A,Papaveraceae,,Corydalis,,"odontostigma",,"","Fedde",Accepted,,M,WCSP (in review),869315,672390-1,"Repert. Spec. Nov. Regni Veg.","21: 51","","1925"
kew-2739040,A,Papaveraceae,,Corydalis,,"ohii",,"","Lidén",Accepted,,M,WCSP (in review),869316,992659-1,"Willdenowia","26: 28","","1996"
kew-2739042,A,Papaveraceae,,Corydalis,,"oligantha",,"","Ludlow & Stearn",Accepted,,M,WCSP (in review),869318,672392-1,"Bull. Brit. Mus. (Nat. Hist.) Bot.","5(2): 60","","1975"
kew-2739043,A,Papaveraceae,,Corydalis,,"oligosperma",,"","C.Y.Wu & T.Y.Shu",Accepted,,M,WCSP (in review),869319,929007-1,"in Fl. Xizangica","2: 303","","1985"
kew-2606782,A,Papaveraceae,,Corydalis,,"omeiana",,"","(C.Y.Wu & H.Chuang) Z.Y.Su & Lidén",Accepted,,M,WCSP (in review),739826,77090058-1,"Novon","17: 485","","2007"
kew-2739046,A,Papaveraceae,,Corydalis,,"onobrychoides",,"","Fedde",Accepted,,M,WCSP (in review),869322,672395-1,"Repert. Spec. Nov. Regni Veg.","18: 31","","1922"
kew-2739047,A,Papaveraceae,,Corydalis,,"ophiocarpa",,"","Hook.f. & Thomson",Accepted,,L,WCSP (in review),869323,672396-1,"Fl. Ind.","1: 259","","1855"
kew-2739048,A,Papaveraceae,,Corydalis,,"oppositifolia",,"","DC.",Accepted,,M,WCSP (in review),869324,672397-1,"Syst. Nat.","2: 114","","1821"
kew-2739049,A,Papaveraceae,,Corydalis,,"oppositifolia",subsp.,"kurdica","(Cullen & P.H.Davis) Lidén",Accepted,,L,WCSP (in review),869325,955164-1,"Notes Roy. Bot. Gard. Edinburgh","45: 362","","1988 publ. 1989"
kew-2739051,A,Papaveraceae,,Corydalis,,"oreocoma",,"","Lidén & Z.Y.Su",Accepted,,M,WCSP (in review),869327,993815-1,"Edinburgh J. Bot.","54: 77","","1997"
kew-2739052,A,Papaveraceae,,Corydalis,,"ornata",,"","Lidén & Zetterlund",Accepted,,M,WCSP (in review),869328,992662-1,"Willdenowia","26: 29","","1996"
kew-2739053,A,Papaveraceae,,Corydalis,,"orthocarpa",,"","Hayata",Accepted,,M,WCSP (in review),869329,672399-1,"Icon. Pl. Formosan.","3: 16","","1913"
tro-50333669,A,Papaveraceae,,Corydalis,,"orthopoda",,"","Hayata",Accepted,,M,TRO,50333669,,"Icon. Pl. Formosan.","3: 16","16","1913"
kew-2739058,A,Papaveraceae,,Corydalis,,"osmastonii",,"","Fedde",Accepted,,M,WCSP (in review),869334,672401-1,"Repert. Spec. Nov. Regni Veg.","25: 218","","1928"
kew-2739059,A,Papaveraceae,,Corydalis,,"oxalidifolia",,"","Ludlow & Stearn",Accepted,,M,WCSP (in review),869335,672402-1,"Bull. Brit. Mus. (Nat. Hist.) Bot.","5(2): 61","","1975"
kew-2739060,A,Papaveraceae,,Corydalis,,"oxypetala",,"","Franch.",Accepted,,M,WCSP (in review),869336,672403-1,"Bull. Soc. Bot. France","33: 392","","1886"
kew-2895877,A,Papaveraceae,,Corydalis,,"oxypetala",subsp.,"balfouriana","(Diels) Lidén",Accepted,,L,WCSP (in review),1018763,77097559-1,"in Fl. China","7: 391","","2008"
kew-2739061,A,Papaveraceae,,Corydalis,,"pachycentra",,"","Franch.",Accepted,,M,WCSP (in review),869337,672404-1,"Pl. Delavay.","45","","1889"
kew-2739063,A,Papaveraceae,,Corydalis,,"pachypoda",,"","(Franch.) Hand.-Mazz.",Accepted,,M,WCSP (in review),869339,672406-1,"Symb. Sin.","7: 347","","1931"
kew-2739064,A,Papaveraceae,,Corydalis,,"paczoskii",,"","N.Busch",Accepted,,M,WCSP (in review),869340,672407-1,"V?stn. Tiflissk. Bot. Sada","9(Suppl.): 55","","1905"
kew-2739065,A,Papaveraceae,,Corydalis,,"paeoniifolia",,"","(Steph.) Pers.",Accepted,,M,WCSP (in review),869341,672408-1,"Syn. Pl.","2: 269","","1806"
kew-2739066,A,Papaveraceae,,Corydalis,,"pakistanica",,"","Jafri",Accepted,,M,WCSP (in review),869342,672409-1,"in Fl. W. Pakistan","73: 26","","1974"
kew-2739067,A,Papaveraceae,,Corydalis,,"palaestina",,"","(Boiss.) Prantl & Kündig",Unresolved,,L,WCSP (in review),869343,,"Nat. Pflanzenfam.","3(2): 144","","1889"
kew-2739068,A,Papaveraceae,,Corydalis,,"pallida",,"","(Thunb.) Pers.",Accepted,,M,WCSP (in review),869344,672411-1,"Syn. Pl.","2: 270","","1806"
kew-2739069,A,Papaveraceae,,Corydalis,,"pallida",var.,"chanetii","(H.Lév.) Govaerts",Accepted,,L,WCSP (in review),869345,1009981-1,"World Checklist Seed Pl.","3(1): 20","","1999"
kew-2739075,A,Papaveraceae,,Corydalis,,"pallida",var.,"sparsimamma","(Ohwi) Ohwi",Accepted,,L,WCSP (in review),869351,,"Acta Phytotax. Geobot.","13: 181","","1943"
kew-2739079,A,Papaveraceae,,Corydalis,,"pallidiflora",,"","(Rupr.) N.Busch",Accepted,,M,WCSP (in review),869355,672412-1,"V?stn. Tiflissk. Bot. Sada","9(Suppl.): 52","","1905"
kew-2604049,A,Papaveraceae,,Corydalis,,"panda",,"","Lidén & Y.W.Wang",Accepted,,M,WCSP (in review),737282,,"Ann. Bot. Fenn.","43: 478","","2006"
kew-2739080,A,Papaveraceae,,Corydalis,,"paniculata",,"","C.Y.Wu & H.Chuang",Accepted,,M,WCSP (in review),869356,929005-1,"in Fl. Xizangica","2: 298","","1985"
kew-2739081,A,Papaveraceae,,Corydalis,,"paniculigera",,"","Regel & Schmalh.",Accepted,,M,WCSP (in review),869357,672413-1,"Izv. Imp. Obshch. Lyubit. Estestv. Moskovsk. Univ.","34(2): 3","","1882"
kew-2739083,A,Papaveraceae,,Corydalis,,"papillipes",,"","C.Y.Wu",Accepted,,M,WCSP (in review),869359,929014-1,"in Fl. Xizangica","2: 317","","1985"
kew-2606783,A,Papaveraceae,,Corydalis,,"papillosa",,"","Z.Y.Su & Lidén",Accepted,,M,WCSP (in review),739827,77090059-1,"Novon","17: 485","","2007"
kew-2739085,A,Papaveraceae,,Corydalis,,"parviflora",,"","Royle",Unresolved,,L,WCSP (in review),869361,672416-1,"Ill. Bot. Himal. Mts.","374","","1839"
kew-2739086,A,Papaveraceae,,Corydalis,,"parviflora",,"","Z.Y.Su & Lidén",Accepted,,M,WCSP (in review),869362,993796-1,"Edinburgh J. Bot.","54: 55","","1997"
kew-2739087,A,Papaveraceae,,Corydalis,,"paschei",,"","Lidén",Accepted,,M,WCSP (in review),869363,936728-1,"Notes Roy. Bot. Gard. Edinburgh","45: 357","","1988 publ. 1989"
kew-2739088,A,Papaveraceae,,Corydalis,,"pauciflora",,"","(Steph. ex Willd.) Pers.",Accepted,,M,WCSP (in review),869364,672418-1,"Syn. Pl.","2: 269","","1806"
kew-2739097,A,Papaveraceae,,Corydalis,,"pauciovulata",,"","Ohwi",Unresolved,,L,WCSP (in review),869373,672419-1,"Acta Phytotax. Geobot.","11: 229","","1942"
kew-2739098,A,Papaveraceae,,Corydalis,,"peltata",,"","Lidén & Z.Y.Su",Accepted,,M,WCSP (in review),869374,993810-1,"Edinburgh J. Bot.","54: 71","","1997"
kew-2739099,A,Papaveraceae,,Corydalis,,"persica",,"","Cham. & Schltdl.",Accepted,,M,WCSP (in review),869375,672420-1,"Linnaea","1: 567","","1826"
kew-2739100,A,Papaveraceae,,Corydalis,,"persica",var.,"hyrcana","(Wendelbo) Parsa",Accepted,,L,WCSP (in review),869376,966072-1,"Fl. Iran","2: 470","","1986"
kew-2739101,A,Papaveraceae,,Corydalis,,"petrodoxa",,"","Lidén & Z.Y.Su",Accepted,,M,WCSP (in review),869377,993821-1,"Edinburgh J. Bot.","54: 81","","1997"
kew-2739102,A,Papaveraceae,,Corydalis,,"petrophila",,"","Franch.",Accepted,,M,WCSP (in review),869378,672421-1,"Pl. Delavay.","47","","1889"
kew-2739103,A,Papaveraceae,,Corydalis,,"petroselinifolia",,"","H.Lév.",Accepted,,M,WCSP (in review),869379,672422-1,"Repert. Spec. Nov. Regni Veg.","10: 349","","1912"
kew-2739104,A,Papaveraceae,,Corydalis,,"philippi",,"","Michajlova",Accepted,,M,WCSP (in review),869380,1018781-1,"Bot. Zhurn. (Moscow & Leningrad)","85(7): 182","","2000"
kew-2739106,A,Papaveraceae,,Corydalis,,"pingwuensis",,"","Z.Y.Wu",Accepted,,M,WCSP (in review),869382,959208-1,"Acta Bot. Yunnan.","13: 135","","1991"
kew-2739107,A,Papaveraceae,,Corydalis,,"pinnata",,"","Lidén & Z.Y.Su",Accepted,,M,WCSP (in review),869383,976173-1,"Acta Bot. Yunnan.","15: 359","","1993"
kew-2739108,A,Papaveraceae,,Corydalis,,"pinnatibracteata",,"","Y.W.Wang, Lidén, Q.R.Liu & M.L.Zhang",Accepted,,M,WCSP (in review),869384,70029853-1,"Ann. Bot. Fenn.","40: 295","","2003"
kew-2739111,A,Papaveraceae,,Corydalis,,"podlechii",,"","Lidén",Accepted,,M,WCSP (in review),869387,992672-1,"Willdenowia","26: 30","","1996"
kew-2739112,A,Papaveraceae,,Corydalis,,"polygalina",,"","Hook.f. & Thomson",Accepted,,M,WCSP (in review),869388,672426-1,"Fl. Ind.","1: 263","","1855"
kew-2739113,A,Papaveraceae,,Corydalis,,"polygalina",var.,"micrantha","C.Y.Wu",Accepted,,L,WCSP (in review),869389,918352-1,"Acta Bot. Yunnan.","6: 258","","1984"
kew-2739114,A,Papaveraceae,,Corydalis,,"polyphylla",,"","Hand.-Mazz.",Accepted,,M,WCSP (in review),869390,672427-1,"Anz. Akad. Wiss. Wien, Math.-Naturwiss. Kl.","62: 222","","1925"
kew-2739115,A,Papaveraceae,,Corydalis,,"popovii",,"","Nevski ex Popov",Accepted,,M,WCSP (in review),869391,672428-1,"Trudy Sredne-Aziatsk. Gosud. Univ., Ser. 8b, Bot.","17: 87","","1934"
kew-2739116,A,Papaveraceae,,Corydalis,,"porphyrantha",,"","C.Y.Wu",Accepted,,M,WCSP (in review),869392,901778-1,"Acta Bot. Yunnan.","5: 248","","1983"
kew-2739117,A,Papaveraceae,,Corydalis,,"potaninii",,"","Maxim.",Accepted,,M,WCSP (in review),869393,672429-1,"Fl. Tangut.","48","","1889"
kew-2739118,A,Papaveraceae,,Corydalis,,"praecipitorum",,"","C.Y.Wu, Z.Y.Su & Lidén",Accepted,,M,WCSP (in review),869394,993824-1,"Edinburgh J. Bot.","54: 83","","1997"
kew-2739120,A,Papaveraceae,,Corydalis,,"prattii",,"","Franch.",Accepted,,M,WCSP (in review),869396,672431-1,"J. Bot. (Morot)","8: 284","","1894"
kew-2606785,A,Papaveraceae,,Corydalis,,"procera",,"","Lidén & Z.Y.Su",Accepted,,M,WCSP (in review),739829,77090060-1,"Novon","17: 486","","2007"
kew-2739121,A,Papaveraceae,,Corydalis,,"pseudacmpteryx",,"","Fedde",Accepted,,M,WCSP (in review),869397,,"Repert. Spec. Nov. Regni Veg.","22: 25","","1925"
kew-2739122,A,Papaveraceae,,Corydalis,,"pseudasterostigma",,"","Fedde",Accepted,,M,WCSP (in review),869398,672434-1,"Repert. Spec. Nov. Regni Veg.","20: 352","","1924"
kew-2739123,A,Papaveraceae,,Corydalis,,"pseudimpatiens",,"","Fedde",Accepted,,M,WCSP (in review),869399,672435-1,"Repert. Spec. Nov. Regni Veg.","21: 46","","1925"
kew-2739124,A,Papaveraceae,,Corydalis,,"pseudoadoxa",,"","C.Y.Wu & H.Chuang",Accepted,,M,WCSP (in review),869400,929002-1,"in Fl. Xizangica","2: 276","","1985"
kew-2739125,A,Papaveraceae,,Corydalis,,"pseudoadunca",,"","Popov",Accepted,,M,WCSP (in review),869401,672436-1,"Fl. URSS","7: 753","","1937"
kew-2739126,A,Papaveraceae,,Corydalis,,"pseudoalpestris",,"","Popov",Accepted,,M,WCSP (in review),869402,672437-1,"Fl. URSS","7: 750","","1937"
kew-2739127,A,Papaveraceae,,Corydalis,,"pseudobalfouriana",,"","Lidén & Z.Y.Su",Accepted,,M,WCSP (in review),869403,993814-1,"Edinburgh J. Bot.","54: 77","","1997"
kew-2739128,A,Papaveraceae,,Corydalis,,"pseudobarbisepala",,"","Fedde",Accepted,,M,WCSP (in review),869404,672440-1,"Repert. Spec. Nov. Regni Veg.","20: 353","","1924"
kew-2739130,A,Papaveraceae,,Corydalis,,"pseudoclematis",,"","Fedde",Accepted,,M,WCSP (in review),869406,672441-1,"Repert. Spec. Nov. Regni Veg.","21: 50","","1925"
kew-2739131,A,Papaveraceae,,Corydalis,,"pseudocristata",,"","Fedde",Accepted,,M,WCSP (in review),869407,672442-1,"Repert. Spec. Nov. Regni Veg.","17: 410","","1921"
kew-2739132,A,Papaveraceae,,Corydalis,,"pseudocrithmifolia",,"","Jafri",Accepted,,M,WCSP (in review),869408,,"in Fl. W. Pakistan","73: 12","","1974"
kew-2739133,A,Papaveraceae,,Corydalis,,"pseudodensispica",,"","Z.Y.Su & Lidén",Accepted,,M,WCSP (in review),869409,993813-1,"Edinburgh J. Bot.","54: 74","","1997"
kew-2739134,A,Papaveraceae,,Corydalis,,"pseudofargesii",,"","H.Chuang",Accepted,,M,WCSP (in review),869410,940169-1,"Acta Bot. Yunnan.","12: 284","","1990"
kew-2739135,A,Papaveraceae,,Corydalis,,"pseudofilisecta",,"","Lidén & Z.Y.Su",Accepted,,M,WCSP (in review),869411,993818-1,"Edinburgh J. Bot.","54: 79","","1997"
kew-2739136,A,Papaveraceae,,Corydalis,,"pseudofluminicola",,"","Fedde",Accepted,,M,WCSP (in review),869412,672444-1,"Repert. Spec. Nov. Regni Veg.","19: 283","","1924"
kew-2739139,A,Papaveraceae,,Corydalis,,"pseudoincisa",,"","C.Y.Wu, Z.Y.Su & Lidén",Accepted,,M,WCSP (in review),869415,993812-1,"Edinburgh J. Bot.","54: 73","","1997"
kew-2739140,A,Papaveraceae,,Corydalis,,"pseudojuncea",,"","Ludlow & Stearn",Accepted,,M,WCSP (in review),869416,672447-1,"Bull. Brit. Mus. (Nat. Hist.) Bot.","5(2): 62","","1975"
kew-2739141,A,Papaveraceae,,Corydalis,,"pseudolongipes",,"","Lidén",Accepted,,M,WCSP (in review),869417,936924-1,"Bull. Brit. Mus. (Nat. Hist.) Bot.","18: 532","","1989"
kew-2606786,A,Papaveraceae,,Corydalis,,"pseudomairei",,"","C.Y.Wu ex Z.Y.Su & Lidén",Accepted,,M,WCSP (in review),739830,77090061-1,"Novon","17: 486","","2007"
kew-2739142,A,Papaveraceae,,Corydalis,,"pseudomicrantha",,"","Fedde",Accepted,,M,WCSP (in review),869418,66413-2,"Repert. Spec. Nov. Regni Veg.","11: 499","","1913"
kew-2739144,A,Papaveraceae,,Corydalis,,"pseudomicrophylla",,"","Z.Y.Su",Accepted,,M,WCSP (in review),869420,1014246-1,"in Fl. Reipubl. Popul. Sin.","32: 545","","1999"
kew-2739145,A,Papaveraceae,,Corydalis,,"pseudomucronata",,"","C.Y.Wu, Z.Y.Su & Liden",Accepted,,M,WCSP (in review),869421,992755-1,"Acta Bot. Yunnan.","18: 400","","1996"
kew-2739148,A,Papaveraceae,,Corydalis,,"pseudorakeana",,"","Lidén",Accepted,,M,WCSP (in review),869424,960113-1,"Rheedea","1: 32","","1991"
kew-2739149,A,Papaveraceae,,Corydalis,,"pseudorupestris",,"","Lidén & Z.Y.Su",Accepted,,M,WCSP (in review),869425,998674-1,"Acta Bot. Yunnan.","19: 234","","1997"
kew-2739150,A,Papaveraceae,,Corydalis,,"pseudoscaberula",,"","Lidén & Z.Y.Su",Accepted,,M,WCSP (in review),869426,,"Edinburgh J. Bot.","54: 82","","1996"
kew-2739151,A,Papaveraceae,,Corydalis,,"pseudoschlechteriana",,"","Fedde",Accepted,,M,WCSP (in review),869427,672449-1,"Repert. Spec. Nov. Regni Veg.","16: 199","","1919"
kew-2895878,A,Papaveraceae,,Corydalis,,"pseudosibirica",,"","Lidén & Z.Y.Su",Accepted,,M,WCSP (in review),1018764,77097545-1,"in Fl. China","7: 340","","2008"
kew-2739152,A,Papaveraceae,,Corydalis,,"pseudostricta",,"","Popov",Accepted,,M,WCSP (in review),869428,672450-1,"Fl. URSS","7: 752","","1937"
kew-2739153,A,Papaveraceae,,Corydalis,,"pseudothyrsiflora",,"","C.Y.Wu & T.Y.Shu",Accepted,,M,WCSP (in review),869429,929011-1,"in Fl. Xizangica","2: 310","","1985"
kew-2739154,A,Papaveraceae,,Corydalis,,"pseudotomentella",,"","Fedde",Accepted,,M,WCSP (in review),869430,672451-1,"Repert. Spec. Nov. Regni Veg.","20: 288","","1924"
kew-2739155,A,Papaveraceae,,Corydalis,,"pseudotongolensis",,"","Lidén",Accepted,,M,WCSP (in review),869431,984261-1,"Rheedea","5: 10","","1995"
kew-2739156,A,Papaveraceae,,Corydalis,,"pseudoweigoldii",,"","Z.Y.Su",Accepted,,M,WCSP (in review),869432,1014243-1,"in Fl. Reipubl. Popul. Sin.","32: 544","","1999"
kew-2739158,A,Papaveraceae,,Corydalis,,"pterygopetala",,"","Hand.-Mazz.",Accepted,,M,WCSP (in review),869434,672453-1,"Anz. Akad. Wiss. Wien, Math.-Naturwiss. Kl.","62: 222","","1925"
kew-2895880,A,Papaveraceae,,Corydalis,,"pterygopetala",var.,"megalantha","(Diels) Lidén & Z.Y.Su",Accepted,,L,WCSP (in review),1018766,77097541-1,"in Fl. China","7: 333","","2008"
kew-2739161,A,Papaveraceae,,Corydalis,,"pubescens",,"","X.Zhuang",Unresolved,,L,WCSP (in review),869437,,"Acta Bot. Yunnan.","13: 18","","1991"
kew-2739162,A,Papaveraceae,,Corydalis,,"pubicaula",,"","C.Y.Wu & H.Chuang",Accepted,,M,WCSP (in review),869438,929001-1,"in Fl. Xizangica","2: 266","","1985"
tro-50105762,A,Papaveraceae,,Corydalis,,"pubicaulis",,"","C.Y. Wu & H. Chuang",Accepted,,M,TRO,50105762,,"Acta Bot. Yunnan.","13(4): 369–371, f. 1","369","1991"
kew-2739163,A,Papaveraceae,,Corydalis,,"pulchella",,"","Aitch. & Hemsl.",Accepted,,M,WCSP (in review),869439,672454-1,"J. Linn. Soc., Bot.","19: 151","","1882"
kew-2739164,A,Papaveraceae,,Corydalis,,"pulchella",,"","Franch.",Unresolved,,L,WCSP (in review),869440,672455-1,"Pl. Delavay.","44","","1889"
